,Churn,Tenure,City_Tier,CC_Contacted_LY,Payment,Gender,Service_Score,Account_user_count,account_segment,CC_Agent_Score,Marital_Status,rev_per_month,Complain_ly,rev_growth_yoy,coupon_used_for_payment,Day_Since_CC_connect,cashback,Login_device
1734,0,10.0,1.0,16.0,2,1,2.0,3.0,3,4.0,2,3.0,1.0,12.0,0.0,1.0,142.0,1
1738,0,7.0,3.0,10.0,3,0,3.0,3.0,3,3.0,1,10.0,0.0,15.0,0.0,2.0,165.0,0
1739,0,4.0,1.0,13.0,1,0,2.0,3.0,3,5.0,1,2.0,0.0,12.0,3.0,12.0,143.0,1
1740,0,16.0,1.0,27.0,1,1,3.0,3.0,2,1.0,1,8.0,0.0,20.0,1.0,2.0,123.0,0
1741,0,16.0,1.0,14.0,4,0,3.0,3.0,3,3.0,1,5.0,1.0,14.0,1.0,2.0,145.0,1
1742,0,0.0,3.0,10.0,2,0,3.0,4.0,3,1.0,2,2.0,1.0,11.0,0.0,3.0,145.0,1
1743,0,10.0,1.0,31.0,1,0,3.0,3.0,3,3.0,1,4.0,1.0,15.0,4.0,7.0,144.0,0
1744,0,4.0,1.0,6.0,2,1,3.0,4.0,2,5.0,1,2.0,0.0,12.0,3.0,2.0,122.0,1
1746,0,29.0,3.0,12.0,2,0,2.0,1.0,4,5.0,1,10.0,0.0,11.0,6.0,7.0,232.0,0
1747,0,3.0,3.0,18.0,0,0,2.0,3.0,3,3.0,2,1.0,0.0,11.0,3.0,4.0,166.0,1
1748,0,14.0,3.0,6.0,3,1,2.0,1.0,0,5.0,1,2.0,0.0,16.0,1.0,7.0,184.0,1
1749,0,1.0,1.0,23.0,1,1,3.0,3.0,3,5.0,1,2.0,0.0,12.0,0.0,8.0,146.0,1
1750,1,0.0,1.0,9.0,1,1,3.0,3.0,2,5.0,1,6.0,0.0,13.0,1.0,2.0,140.0,1
1751,0,25.0,1.0,9.0,1,1,2.0,4.0,0,3.0,1,3.0,1.0,14.0,1.0,4.0,180.0,1
1752,0,18.0,1.0,16.0,2,1,3.0,3.0,2,1.0,1,4.0,0.0,21.0,0.0,2.0,127.0,1
1753,0,25.0,1.0,10.0,2,0,1.0,3.0,4,1.0,1,3.0,0.0,13.0,1.0,4.0,266.0,1
1754,0,15.0,1.0,35.0,2,0,3.0,3.0,3,3.0,1,140.0,0.0,11.0,1.0,2.0,146.0,0
1755,0,3.0,1.0,8.0,2,0,2.0,5.0,3,1.0,2,3.0,0.0,20.0,1.0,2.0,161.0,1
1757,0,19.0,1.0,24.0,1,0,2.0,3.0,3,3.0,1,3.0,0.0,14.0,1.0,8.0,148.0,1
1758,0,15.0,1.0,34.0,0,0,2.0,4.0,3,1.0,1,1.0,0.0,11.0,0.0,4.0,145.0,0
1759,1,0.0,3.0,6.0,0,0,3.0,3.0,2,4.0,2,2.0,1.0,16.0,0.0,4.0,132.0,1
1760,1,0.0,3.0,12.0,3,0,2.0,5.0,2,3.0,1,1.0,0.0,16.0,0.0,0.0,124.0,0
1761,0,11.0,1.0,8.0,2,1,2.0,3.0,2,1.0,1,2.0,1.0,23.0,1.0,0.0,117.0,0
1762,0,13.0,3.0,8.0,2,0,3.0,3.0,1,3.0,1,1.0,0.0,14.0,1.0,12.0,280.0,1
1763,0,99.0,1.0,29.0,2,0,2.0,3.0,2,1.0,1,2.0,0.0,22.0,0.0,2.0,129.0,1
1764,0,3.0,1.0,9.0,2,1,2.0,3.0,2,1.0,1,5.0,0.0,15.0,1.0,4.0,121.0,0
1765,0,2.0,1.0,9.0,1,1,3.0,4.0,0,3.0,1,2.0,0.0,18.0,0.0,7.0,219.0,1
1767,1,0.0,2.0,8.0,0,1,2.0,4.0,2,1.0,2,2.0,0.0,12.0,0.0,0.0,126.0,1
1769,0,30.0,3.0,35.0,3,1,2.0,4.0,4,1.0,1,4.0,0.0,12.0,1.0,0.0,241.0,1
1771,0,3.0,1.0,8.0,1,0,2.0,3.0,2,1.0,2,1.0,0.0,14.0,1.0,7.0,126.0,0
1772,0,30.0,3.0,34.0,3,0,3.0,4.0,0,5.0,1,5.0,0.0,19.0,3.0,11.0,203.0,0
1773,0,20.0,1.0,8.0,1,0,3.0,3.0,3,1.0,1,6.0,0.0,13.0,0.0,4.0,151.0,1
1774,0,19.0,1.0,8.0,2,1,2.0,3.0,4,3.0,1,7.0,0.0,13.0,1.0,1.0,279.0,1
1775,0,8.0,1.0,28.0,2,1,2.0,5.0,2,3.0,2,1.0,0.0,15.0,1.0,3.0,142.0,1
1776,0,27.0,1.0,5.0,2,0,2.0,3.0,3,3.0,2,123.0,0.0,11.0,0.0,0.0,138.0,1
1777,0,7.0,1.0,8.0,2,1,3.0,4.0,2,3.0,1,4.0,0.0,12.0,3.0,7.0,128.0,1
1778,0,5.0,3.0,16.0,3,0,3.0,4.0,0,1.0,1,3.0,1.0,19.0,0.0,2.0,191.0,1
1780,1,0.0,1.0,21.0,1,1,2.0,3.0,0,3.0,1,8.0,1.0,12.0,3.0,7.0,236.0,1
1781,1,0.0,1.0,16.0,1,1,2.0,5.0,2,1.0,1,8.0,0.0,13.0,0.0,3.0,134.0,1
1782,0,3.0,3.0,13.0,3,1,2.0,3.0,2,4.0,2,1.0,0.0,14.0,0.0,2.0,130.0,1
1783,0,8.0,1.0,22.0,2,1,3.0,3.0,0,3.0,1,5.0,1.0,12.0,0.0,0.0,176.0,1
1784,1,0.0,1.0,26.0,2,1,3.0,3.0,0,3.0,1,4.0,0.0,12.0,1.0,0.0,198.0,0
1785,1,0.0,2.0,29.0,4,0,2.0,3.0,0,5.0,1,10.0,1.0,15.0,1.0,2.0,200.0,0
1786,0,15.0,1.0,11.0,4,1,3.0,3.0,2,3.0,1,5.0,0.0,17.0,0.0,0.0,121.0,0
1787,0,9.0,3.0,16.0,1,1,2.0,3.0,0,1.0,2,2.0,0.0,14.0,8.0,7.0,200.0,0
1789,0,21.0,3.0,8.0,3,0,2.0,3.0,3,1.0,1,3.0,0.0,14.0,6.0,7.0,141.0,1
1790,0,28.0,3.0,24.0,2,0,2.0,3.0,4,4.0,2,4.0,0.0,23.0,1.0,8.0,268.0,1
1793,0,13.0,1.0,12.0,2,0,3.0,3.0,4,3.0,2,8.0,0.0,15.0,4.0,13.0,232.0,1
1794,0,12.0,1.0,14.0,2,0,2.0,3.0,2,3.0,1,2.0,0.0,11.0,1.0,7.0,138.0,0
1795,0,4.0,3.0,8.0,2,1,3.0,3.0,3,1.0,2,5.0,1.0,13.0,1.0,5.0,166.0,1
1796,0,15.0,1.0,30.0,1,1,2.0,3.0,0,5.0,1,2.0,1.0,21.0,5.0,8.0,174.0,1
1798,1,0.0,2.0,23.0,2,0,2.0,3.0,2,3.0,1,1.0,1.0,11.0,0.0,0.0,127.0,0
1799,0,2.0,1.0,25.0,0,1,2.0,3.0,3,1.0,1,5.0,0.0,12.0,1.0,2.0,143.0,1
1800,0,6.0,1.0,6.0,1,0,3.0,1.0,4,3.0,1,5.0,0.0,19.0,1.0,5.0,1912.0,1
1801,0,4.0,3.0,13.0,2,1,2.0,4.0,0,1.0,1,10.0,0.0,21.0,1.0,1.0,216.0,1
1802,1,0.0,3.0,11.0,3,1,3.0,3.0,2,4.0,2,2.0,1.0,14.0,1.0,0.0,119.0,0
1803,0,13.0,3.0,34.0,4,1,2.0,5.0,0,5.0,1,4.0,0.0,15.0,0.0,1.0,209.0,0
1805,0,0.0,3.0,35.0,1,1,2.0,3.0,3,3.0,1,6.0,0.0,12.0,0.0,0.0,143.0,1
1806,0,8.0,3.0,6.0,1,0,3.0,3.0,3,3.0,2,2.0,0.0,16.0,1.0,3.0,149.0,1
1807,0,7.0,3.0,27.0,2,1,3.0,1.0,3,1.0,2,2.0,0.0,12.0,0.0,7.0,153.0,1
1810,0,19.0,1.0,24.0,1,0,2.0,3.0,0,3.0,1,6.0,0.0,11.0,0.0,2.0,1985.0,0
1811,0,14.0,3.0,8.0,2,0,3.0,3.0,4,5.0,1,8.0,0.0,16.0,2.0,8.0,266.0,1
1812,0,10.0,3.0,15.0,1,1,3.0,3.0,0,4.0,1,2.0,0.0,13.0,1.0,7.0,188.0,0
1813,0,25.0,1.0,12.0,0,1,3.0,3.0,3,5.0,1,4.0,1.0,12.0,2.0,9.0,156.0,1
1814,1,0.0,3.0,17.0,4,1,2.0,1.0,3,3.0,1,9.0,0.0,12.0,1.0,2.0,147.0,0
1815,0,0.0,3.0,30.0,1,1,2.0,3.0,2,1.0,1,1.0,0.0,13.0,1.0,1.0,124.0,0
1817,0,10.0,1.0,6.0,2,0,3.0,3.0,3,4.0,1,7.0,0.0,12.0,4.0,3.0,164.0,1
1818,0,22.0,1.0,24.0,2,1,2.0,4.0,1,3.0,1,2.0,1.0,17.0,1.0,9.0,295.0,1
1819,0,0.0,1.0,29.0,1,1,2.0,1.0,2,1.0,1,2.0,1.0,11.0,0.0,4.0,127.0,1
1820,0,0.0,3.0,34.0,3,1,3.0,3.0,3,4.0,1,2.0,0.0,20.0,0.0,4.0,163.0,1
1821,0,0.0,1.0,23.0,4,1,3.0,4.0,2,4.0,1,2.0,0.0,21.0,1.0,0.0,121.0,1
1822,0,23.0,2.0,9.0,1,1,3.0,3.0,1,4.0,1,2.0,0.0,11.0,1.0,7.0,282.0,0
1823,0,0.0,3.0,19.0,1,1,2.0,3.0,2,3.0,1,2.0,0.0,11.0,1.0,6.0,121.0,1
1824,1,0.0,1.0,13.0,2,0,2.0,3.0,2,3.0,1,2.0,1.0,16.0,0.0,2.0,129.0,0
1825,1,0.0,3.0,18.0,2,1,3.0,4.0,2,5.0,1,2.0,0.0,18.0,1.0,0.0,120.0,0
1826,0,7.0,1.0,6.0,2,1,2.0,4.0,2,1.0,1,2.0,1.0,13.0,1.0,3.0,136.0,1
1827,1,0.0,3.0,19.0,1,1,2.0,3.0,3,5.0,1,3.0,0.0,17.0,0.0,2.0,142.0,1
1828,0,8.0,1.0,31.0,4,1,2.0,4.0,3,1.0,2,5.0,0.0,14.0,1.0,2.0,137.0,1
1829,0,4.0,3.0,12.0,1,1,3.0,1.0,3,1.0,1,5.0,0.0,22.0,5.0,7.0,155.0,1
1831,0,10.0,3.0,8.0,3,1,3.0,3.0,3,3.0,1,5.0,1.0,11.0,0.0,0.0,196.0,1
1832,0,0.0,1.0,6.0,2,0,2.0,4.0,2,4.0,2,2.0,0.0,13.0,0.0,0.0,128.0,1
1834,0,16.0,1.0,12.0,4,1,2.0,4.0,4,1.0,1,5.0,1.0,14.0,1.0,0.0,266.0,1
1835,0,11.0,1.0,6.0,2,0,2.0,3.0,2,5.0,2,4.0,0.0,17.0,0.0,0.0,126.0,1
1836,0,16.0,1.0,15.0,1,1,3.0,3.0,3,3.0,1,4.0,1.0,13.0,1.0,7.0,157.0,0
1837,0,21.0,1.0,6.0,2,0,2.0,4.0,4,5.0,1,8.0,0.0,11.0,0.0,2.0,254.0,1
1838,0,17.0,2.0,6.0,2,0,2.0,4.0,3,3.0,2,5.0,0.0,11.0,1.0,2.0,160.0,1
1839,0,7.0,3.0,20.0,0,0,2.0,3.0,2,3.0,1,2.0,1.0,18.0,1.0,6.0,126.0,1
1841,0,0.0,3.0,28.0,0,1,2.0,3.0,2,3.0,2,2.0,0.0,11.0,0.0,2.0,134.0,1
1842,0,99.0,1.0,9.0,4,1,2.0,3.0,1,1.0,1,5.0,1.0,12.0,0.0,1.0,295.0,1
1843,0,0.0,1.0,12.0,1,1,3.0,3.0,2,3.0,1,1.0,0.0,20.0,1.0,2.0,128.0,1
1845,0,5.0,1.0,15.0,2,0,3.0,3.0,3,1.0,1,2.0,1.0,12.0,1.0,5.0,163.0,1
1846,0,3.0,1.0,9.0,1,0,3.0,3.0,2,3.0,1,2.0,0.0,20.0,1.0,0.0,121.0,0
1847,0,26.0,3.0,6.0,1,0,2.0,3.0,3,5.0,2,8.0,0.0,20.0,4.0,10.0,184.0,1
1848,0,7.0,1.0,6.0,2,1,2.0,3.0,2,1.0,1,2.0,0.0,12.0,1.0,8.0,127.0,1
1849,1,99.0,3.0,32.0,2,0,3.0,3.0,3,5.0,1,3.0,0.0,14.0,0.0,0.0,143.0,0
1850,0,0.0,1.0,12.0,2,0,3.0,3.0,2,1.0,1,2.0,1.0,13.0,0.0,2.0,56.0,1
1853,0,8.0,1.0,12.0,2,1,2.0,5.0,3,1.0,2,2.0,0.0,13.0,0.0,8.0,166.0,1
1854,0,6.0,1.0,12.0,2,1,1.0,3.0,3,1.0,1,4.0,0.0,23.0,3.0,7.0,177.0,0
1855,0,27.0,2.0,25.0,1,1,2.0,3.0,0,4.0,1,3.0,0.0,15.0,2.0,1.0,207.0,1
1856,0,9.0,1.0,15.0,1,1,2.0,4.0,3,4.0,1,3.0,1.0,11.0,0.0,2.0,188.0,1
1858,1,0.0,1.0,16.0,1,1,2.0,3.0,2,3.0,2,2.0,1.0,11.0,1.0,1.0,110.0,1
1862,0,0.0,3.0,14.0,2,1,2.0,1.0,3,4.0,1,1.0,0.0,22.0,1.0,2.0,149.0,1
1863,0,11.0,3.0,13.0,3,0,2.0,4.0,3,1.0,2,1.0,0.0,20.0,1.0,5.0,140.0,1
1865,0,21.0,3.0,8.0,3,1,2.0,1.0,3,4.0,1,4.0,0.0,12.0,0.0,2.0,181.0,1
1866,0,0.0,3.0,9.0,1,0,3.0,1.0,3,1.0,1,2.0,1.0,20.0,1.0,4.0,146.0,0
1867,0,10.0,1.0,16.0,2,1,3.0,1.0,2,1.0,2,4.0,0.0,17.0,1.0,0.0,147.0,1
1868,0,23.0,1.0,34.0,1,1,3.0,1.0,2,3.0,1,2.0,1.0,11.0,0.0,8.0,132.0,1
1869,0,7.0,1.0,15.0,1,0,2.0,4.0,0,4.0,2,2.0,0.0,14.0,4.0,7.0,186.0,1
1870,1,0.0,3.0,9.0,2,0,3.0,3.0,3,3.0,2,10.0,0.0,14.0,1.0,0.0,146.0,1
1872,0,5.0,3.0,16.0,3,1,2.0,3.0,3,1.0,2,2.0,0.0,12.0,1.0,8.0,154.0,1
1874,0,11.0,1.0,6.0,2,0,2.0,1.0,3,1.0,2,1.0,0.0,13.0,0.0,8.0,176.0,1
1875,0,0.0,1.0,6.0,2,0,3.0,3.0,0,5.0,1,2.0,0.0,11.0,0.0,7.0,174.0,1
1877,0,20.0,3.0,20.0,3,1,2.0,3.0,3,5.0,2,3.0,0.0,12.0,1.0,7.0,150.0,1
1879,0,26.0,1.0,13.0,2,1,2.0,1.0,4,3.0,1,4.0,0.0,19.0,0.0,3.0,248.0,1
1881,0,30.0,3.0,22.0,3,1,2.0,3.0,3,5.0,2,9.0,0.0,14.0,2.0,2.0,154.0,1
1882,0,0.0,1.0,16.0,2,1,2.0,3.0,0,5.0,1,2.0,0.0,21.0,0.0,7.0,188.0,0
1884,0,23.0,3.0,14.0,3,1,2.0,3.0,2,4.0,1,8.0,0.0,15.0,0.0,2.0,139.0,1
1885,1,0.0,1.0,6.0,2,0,3.0,5.0,2,4.0,2,8.0,1.0,13.0,1.0,7.0,122.0,1
1886,0,9.0,1.0,14.0,2,0,3.0,1.0,0,5.0,1,10.0,0.0,14.0,0.0,5.0,217.0,0
1887,0,11.0,1.0,6.0,2,0,2.0,3.0,0,3.0,2,5.0,1.0,14.0,0.0,0.0,179.0,1
1888,0,17.0,1.0,30.0,1,1,2.0,5.0,2,3.0,2,3.0,0.0,14.0,0.0,4.0,137.0,0
1890,0,3.0,3.0,33.0,3,1,3.0,3.0,3,1.0,1,8.0,0.0,23.0,2.0,7.0,153.0,1
1892,1,5.0,1.0,25.0,1,1,2.0,1.0,2,3.0,1,7.0,1.0,12.0,0.0,2.0,128.0,0
1893,0,16.0,3.0,21.0,2,1,2.0,4.0,3,1.0,1,4.0,0.0,18.0,1.0,2.0,168.0,0
1894,0,7.0,1.0,14.0,1,0,3.0,3.0,3,3.0,2,4.0,0.0,11.0,0.0,3.0,161.0,1
1896,0,12.0,2.0,9.0,4,0,2.0,1.0,3,4.0,1,10.0,0.0,15.0,0.0,6.0,164.0,1
1897,0,29.0,1.0,15.0,1,1,2.0,3.0,4,1.0,1,8.0,0.0,11.0,0.0,1.0,211.0,1
1899,0,0.0,1.0,13.0,1,0,2.0,4.0,3,5.0,2,9.0,0.0,19.0,1.0,7.0,168.0,1
1900,0,2.0,3.0,16.0,3,1,2.0,3.0,2,4.0,1,2.0,0.0,14.0,2.0,2.0,123.0,1
1902,0,8.0,1.0,8.0,2,0,3.0,3.0,3,5.0,1,3.0,0.0,11.0,1.0,0.0,151.0,0
1904,0,11.0,1.0,8.0,1,1,3.0,3.0,2,3.0,1,7.0,1.0,13.0,0.0,1.0,131.0,1
1905,0,7.0,1.0,14.0,2,0,2.0,3.0,3,5.0,1,4.0,0.0,14.0,1.0,0.0,151.0,1
1906,0,25.0,3.0,9.0,3,1,2.0,4.0,4,5.0,1,2.0,0.0,11.0,1.0,16.0,269.0,1
1907,1,0.0,1.0,6.0,4,1,3.0,3.0,2,1.0,2,2.0,1.0,13.0,6.0,8.0,127.0,1
1908,0,0.0,3.0,32.0,1,0,2.0,3.0,3,1.0,2,2.0,0.0,23.0,0.0,4.0,162.0,1
1909,0,18.0,3.0,8.0,0,1,2.0,5.0,3,3.0,2,1.0,0.0,13.0,1.0,1.0,166.0,1
1911,1,10.0,3.0,33.0,2,0,3.0,1.0,3,3.0,2,5.0,1.0,12.0,0.0,3.0,164.0,0
1912,0,7.0,3.0,8.0,4,1,2.0,3.0,3,1.0,2,2.0,0.0,22.0,0.0,4.0,163.0,1
1914,0,9.0,3.0,14.0,2,1,3.0,4.0,0,5.0,2,2.0,0.0,15.0,0.0,9.0,176.0,0
1916,0,0.0,1.0,6.0,2,0,3.0,5.0,2,1.0,1,4.0,0.0,14.0,2.0,0.0,144.0,0
1917,0,2.0,1.0,33.0,1,0,3.0,3.0,3,3.0,1,5.0,0.0,12.0,0.0,1.0,143.0,1
1918,1,0.0,3.0,14.0,0,1,2.0,4.0,3,5.0,2,7.0,0.0,17.0,0.0,2.0,153.0,1
1919,0,7.0,1.0,6.0,2,0,3.0,1.0,2,1.0,2,3.0,0.0,16.0,1.0,3.0,133.0,1
1921,0,0.0,3.0,14.0,3,1,2.0,3.0,3,1.0,1,1.0,0.0,19.0,1.0,1.0,143.0,0
1922,0,10.0,1.0,16.0,2,0,2.0,3.0,2,5.0,1,1.0,1.0,13.0,4.0,3.0,128.0,1
1925,0,8.0,3.0,14.0,2,0,3.0,3.0,2,1.0,1,2.0,0.0,16.0,1.0,2.0,126.0,1
1926,0,3.0,1.0,6.0,2,1,2.0,5.0,2,3.0,1,4.0,0.0,21.0,1.0,2.0,138.0,1
1928,0,7.0,3.0,14.0,2,0,3.0,3.0,3,5.0,1,6.0,0.0,17.0,1.0,2.0,165.0,1
1929,0,15.0,1.0,14.0,2,1,3.0,3.0,1,1.0,1,2.0,0.0,13.0,5.0,9.0,284.0,0
1930,1,0.0,1.0,12.0,2,1,3.0,1.0,2,5.0,1,2.0,1.0,21.0,0.0,0.0,116.0,1
1931,0,0.0,1.0,15.0,2,1,2.0,4.0,2,4.0,1,2.0,0.0,11.0,0.0,0.0,127.0,0
1932,0,25.0,1.0,17.0,2,0,2.0,3.0,3,3.0,1,9.0,0.0,20.0,1.0,4.0,131.0,1
1933,0,23.0,1.0,8.0,1,1,3.0,3.0,4,3.0,1,6.0,0.0,16.0,0.0,3.0,276.0,1
1935,0,6.0,1.0,13.0,1,1,2.0,3.0,0,3.0,1,1.0,0.0,11.0,1.0,7.0,217.0,1
1938,0,9.0,1.0,6.0,4,0,2.0,3.0,3,4.0,1,1.0,0.0,15.0,1.0,5.0,152.0,1
1940,1,20.0,1.0,8.0,2,1,2.0,3.0,1,4.0,2,8.0,1.0,12.0,7.0,8.0,292.0,1
1942,0,15.0,1.0,6.0,2,0,2.0,4.0,3,1.0,1,10.0,1.0,13.0,0.0,2.0,161.0,1
1943,1,0.0,1.0,8.0,1,1,2.0,3.0,2,3.0,2,7.0,0.0,17.0,2.0,1.0,144.0,1
1945,0,5.0,1.0,10.0,2,0,3.0,4.0,3,3.0,1,2.0,0.0,12.0,5.0,8.0,162.0,1
1946,0,13.0,1.0,22.0,1,1,2.0,4.0,3,3.0,2,7.0,0.0,14.0,0.0,0.0,151.0,0
1947,0,3.0,1.0,8.0,1,0,2.0,4.0,3,1.0,2,6.0,1.0,24.0,1.0,0.0,169.0,1
1950,0,11.0,1.0,18.0,2,1,0.0,4.0,3,5.0,1,3.0,0.0,15.0,1.0,2.0,163.0,0
1952,1,12.0,3.0,17.0,3,0,2.0,3.0,0,1.0,1,2.0,0.0,18.0,0.0,7.0,177.0,1
1953,1,18.0,3.0,8.0,1,1,2.0,3.0,3,1.0,2,5.0,0.0,16.0,1.0,3.0,152.0,1
1955,0,0.0,1.0,11.0,0,1,2.0,4.0,0,1.0,1,2.0,1.0,16.0,1.0,8.0,228.0,1
1956,0,8.0,1.0,13.0,4,1,2.0,3.0,0,3.0,2,4.0,0.0,21.0,0.0,6.0,202.0,1
1957,0,1.0,3.0,8.0,3,0,2.0,3.0,3,4.0,1,2.0,1.0,20.0,6.0,5.0,148.0,1
1962,0,17.0,1.0,10.0,1,1,2.0,3.0,3,4.0,2,10.0,0.0,12.0,1.0,3.0,159.0,1
1963,0,0.0,1.0,8.0,1,1,3.0,1.0,2,5.0,2,8.0,0.0,13.0,0.0,1.0,134.0,1
1964,0,6.0,3.0,6.0,1,1,2.0,1.0,3,5.0,1,2.0,0.0,22.0,0.0,8.0,140.0,1
1966,0,9.0,3.0,6.0,2,1,2.0,3.0,3,1.0,1,2.0,1.0,14.0,3.0,11.0,162.0,1
1967,0,5.0,3.0,19.0,2,1,3.0,3.0,3,1.0,1,3.0,0.0,11.0,0.0,3.0,144.0,1
1969,0,26.0,3.0,13.0,3,0,3.0,4.0,0,1.0,1,8.0,1.0,18.0,0.0,4.0,209.0,1
1970,0,18.0,3.0,15.0,3,1,3.0,3.0,0,5.0,1,5.0,1.0,12.0,0.0,2.0,208.0,1
1971,0,5.0,1.0,14.0,1,0,3.0,1.0,3,3.0,1,6.0,0.0,12.0,1.0,3.0,152.0,1
1972,0,25.0,1.0,31.0,1,0,2.0,4.0,4,1.0,1,4.0,0.0,22.0,0.0,0.0,238.0,0
1973,0,10.0,3.0,22.0,3,1,3.0,4.0,3,3.0,1,5.0,0.0,19.0,1.0,0.0,163.0,1
1974,0,1.0,2.0,14.0,1,1,3.0,4.0,2,1.0,1,2.0,0.0,13.0,1.0,4.0,149.0,1
1975,0,0.0,1.0,6.0,2,1,2.0,4.0,3,1.0,1,7.0,0.0,22.0,2.0,2.0,148.0,1
1976,0,17.0,1.0,14.0,2,1,3.0,1.0,2,1.0,1,3.0,1.0,24.0,1.0,2.0,128.0,1
1977,0,15.0,1.0,8.0,1,1,2.0,3.0,2,1.0,2,6.0,1.0,14.0,1.0,2.0,125.0,0
1978,0,9.0,2.0,14.0,2,1,3.0,4.0,2,5.0,1,1.0,0.0,21.0,0.0,3.0,123.0,1
1979,0,0.0,3.0,9.0,4,1,3.0,3.0,3,5.0,1,2.0,1.0,18.0,0.0,3.0,142.0,1
1980,0,8.0,1.0,15.0,2,0,3.0,4.0,0,3.0,1,2.0,1.0,20.0,3.0,15.0,207.0,1
1981,1,0.0,1.0,31.0,2,0,3.0,3.0,2,4.0,1,2.0,1.0,19.0,6.0,8.0,120.0,0
1982,0,5.0,1.0,6.0,2,1,3.0,3.0,2,1.0,1,1.0,0.0,12.0,1.0,2.0,123.0,0
1983,0,0.0,3.0,10.0,3,1,2.0,4.0,3,5.0,1,2.0,0.0,12.0,1.0,3.0,143.0,1
1984,0,22.0,1.0,6.0,0,0,2.0,3.0,2,5.0,1,3.0,0.0,16.0,0.0,2.0,136.0,1
1985,0,0.0,1.0,10.0,2,1,2.0,4.0,2,1.0,1,1.0,0.0,17.0,0.0,4.0,132.0,0
1986,0,5.0,3.0,11.0,2,1,2.0,3.0,3,4.0,1,2.0,0.0,14.0,2.0,3.0,165.0,0
1987,0,11.0,3.0,15.0,3,1,3.0,4.0,2,4.0,1,1.0,0.0,19.0,0.0,2.0,129.0,1
1988,0,15.0,1.0,9.0,2,0,3.0,1.0,3,1.0,1,3.0,1.0,13.0,1.0,3.0,152.0,1
1992,0,8.0,1.0,31.0,0,1,3.0,4.0,0,4.0,1,4.0,0.0,16.0,2.0,8.0,209.0,1
1993,0,10.0,3.0,27.0,1,0,2.0,3.0,2,1.0,1,6.0,0.0,15.0,1.0,0.0,130.0,0
1997,0,10.0,3.0,25.0,1,1,2.0,3.0,0,4.0,2,2.0,1.0,13.0,0.0,9.0,176.0,0
1998,0,23.0,1.0,8.0,2,1,3.0,3.0,4,5.0,1,2.0,0.0,11.0,13.0,7.0,279.0,0
1999,0,12.0,2.0,8.0,2,0,2.0,4.0,3,1.0,1,9.0,0.0,11.0,1.0,4.0,152.0,1
2002,0,2.0,1.0,13.0,1,0,3.0,4.0,2,1.0,1,7.0,0.0,14.0,1.0,3.0,125.0,1
2003,0,17.0,1.0,15.0,2,1,3.0,3.0,2,5.0,1,2.0,1.0,13.0,5.0,1.0,126.0,1
2005,1,20.0,1.0,8.0,2,1,2.0,4.0,2,1.0,1,10.0,1.0,14.0,1.0,0.0,124.0,0
2006,0,16.0,1.0,14.0,2,0,2.0,3.0,3,4.0,1,5.0,0.0,21.0,1.0,0.0,148.0,1
2009,0,9.0,1.0,20.0,2,1,3.0,3.0,3,1.0,1,1.0,1.0,17.0,2.0,11.0,166.0,1
2010,0,20.0,3.0,8.0,2,0,3.0,4.0,2,1.0,2,2.0,1.0,18.0,0.0,2.0,133.0,1
2013,0,1.0,1.0,15.0,1,0,3.0,3.0,2,3.0,1,6.0,0.0,18.0,0.0,2.0,124.0,1
2014,1,2.0,1.0,12.0,1,1,3.0,3.0,2,5.0,1,8.0,1.0,21.0,1.0,2.0,124.0,1
2016,0,7.0,1.0,16.0,2,1,2.0,3.0,2,4.0,1,2.0,0.0,14.0,1.0,0.0,120.0,1
2017,0,15.0,3.0,20.0,1,0,3.0,4.0,3,3.0,2,8.0,0.0,17.0,1.0,3.0,162.0,1
2018,0,6.0,1.0,6.0,4,1,3.0,4.0,2,5.0,2,123.0,1.0,11.0,1.0,2.0,128.0,1
2019,0,30.0,1.0,11.0,0,0,2.0,4.0,0,4.0,1,3.0,1.0,13.0,1.0,4.0,206.0,1
2020,0,4.0,3.0,13.0,2,1,2.0,4.0,2,3.0,1,4.0,0.0,15.0,2.0,2.0,123.0,1
2021,0,8.0,1.0,27.0,2,0,2.0,3.0,3,1.0,1,2.0,1.0,25.0,0.0,7.0,140.0,1
2022,0,22.0,1.0,14.0,4,0,2.0,3.0,0,4.0,1,5.0,0.0,11.0,0.0,7.0,174.0,1
2023,0,21.0,1.0,26.0,1,1,2.0,3.0,2,3.0,1,5.0,0.0,17.0,1.0,0.0,123.0,1
2025,0,9.0,1.0,13.0,4,1,3.0,3.0,2,1.0,2,3.0,0.0,18.0,1.0,1.0,147.0,1
2026,0,11.0,1.0,6.0,0,0,3.0,3.0,0,5.0,1,2.0,0.0,13.0,4.0,11.0,1896.0,1
2027,0,5.0,1.0,6.0,2,0,3.0,4.0,2,4.0,1,7.0,0.0,20.0,0.0,2.0,123.0,0
2028,1,0.0,3.0,25.0,3,1,2.0,4.0,2,4.0,1,2.0,1.0,18.0,0.0,0.0,124.0,1
2030,0,0.0,3.0,6.0,1,1,2.0,4.0,3,5.0,2,2.0,0.0,12.0,0.0,7.0,143.0,0
2031,0,14.0,1.0,12.0,1,1,2.0,3.0,2,5.0,2,3.0,1.0,13.0,1.0,17.0,147.0,1
2032,0,9.0,1.0,8.0,1,1,3.0,3.0,2,3.0,2,5.0,0.0,21.0,1.0,9.0,125.0,1
